"ReportedInactiveID","Alias","AliasType"
168,"ALKAMULS PSTO-20","SYN"
168,"CAL22UVI4M","UNII"
168,"HETSORB S-4","SYN"
168,"JEESORB S-4","SYN"
168,"JEESORB STS-20","SYN"
168,"JEESORB TO-20","SYN"
168,"LAXAN-ESE","SYN"
168,"LIPOSORB S-4","SYN"
168,"LIPOSORB TS-20","SYN"
168,"MIXTURE OF STEARATE AND PALMITATE ESTERS OF SORBITOL AND ITS ANHYDRIDES COPOLYMERIZED WITH ABOUT 20 MOLES OF ETHYLENE OXIDE FOR EACH MOLE OF SORBITOL AND SORBITOL ANHYDRIDES","SYN"
168,"NIKKOL TS-30","SYN"
168,"PEG-20 SORBITAN","SYN"
168,"PEG-20 SORBITAN OLEATE","SYN"
168,"PEG-20 SORBITAN PALMITOSTEARATE","SYN"
168,"PEG-20 SORBITAN TRISTEARATE","SYN"
168,"PEG-4 SORBITAN PALMITOSTEARATE","SYN"
168,"POLAWAX POLYSORBATE","PT"
168,"POLYOXYETHYLENE 20 SORBITAN MONOLAURATE","SYN"
168,"POLYOXYETHYLENE 20 SORBITAN MONOOLEATE","SYN"
168,"POLYOXYETHYLENE 20 SORBITAN MONOPALMITATE","SYN"
168,"POLYOXYETHYLENE 20 SORBITAN MONOPALMITOSTEARATE","SYN"
168,"POLYOXYETHYLENE SORBITAN MONOLAURATE","SYN"
168,"POLYSORBATE 20","PT"
168,"POLYSORBATE 40","PT"
168,"POLYSORBATE 60","PT"
168,"POLYSORBATE 61","PT"
168,"POLYSORBATE 65","PT"
168,"POLYSORBATE 80","PT"
168,"POLYSORBATE 85","PT"
168,"Q504PL8E0V","UNII"
168,"SABOSORB MSE/4","SYN"
168,"SORBAX PMO-20","SYN"
168,"SORBAX PTO-20","SYN"
168,"SORBAX PTS-20","SYN"
168,"SORBIMACROGOL LAURATE 300","SYN"
168,"SORBIMACROGOL OLEATE 300","SYN"
168,"SORBIMACROGOL PALMITATE 300","SYN"
168,"SORBITAN MONODODECANOATE","SYN"
168,"SORBON T-85","SYN"
168,"STI11B5A2X","UNII"
168,"TWEEN 20","SYN"
168,"TWEEN 40","SYN"
168,"TWEEN 60","SYN"
168,"TWEEN 61","SYN"
168,"TWEEN 65","SYN"
168,"TWEEN 80","SYN"
168,"TWEEN 85","SYN"
168,"TWEEN-20","SYN"
168,"TWEEN-80","SYN"
168,"X9E1MY2JQG","UNII"
169,"2S7830E561","UNII"
169,"333AG72FWJ","UNII"
169,"390RMW2PEQ","SYN"
169,"40UAA97IT9","UNII"
169,"68401960MK","UNII"
169,"6B46OH7T95","UNII"
169,"85H0HZU99M","UNII"
169,"AGRIMER WP 660","SYN"
169,"ANTARON V-220","SYN"
169,"ANTARON WP 660","SYN"
169,"ANTARON WP-660","SYN"
169,"BETADINE","SYN"
169,"C67P1734QJ","UNII"
169,"COPOVIDONE","SYN"
169,"COPOVIDONE K25-31","PT"
169,"COPOVIDONE K26-29","SYN"
169,"COPOVIDONE K28","SYN"
169,"CROSPOVIDONE","PT"
169,"CROSPOVIDONE (120 .MU.M)","PT"
169,"CROSPOVIDONE (20 .MU.M)","PT"
169,"CROSPOVIDONE (35 .MU.M)","PT"
169,"D9C330MD8B","UNII"
169,"E54VE15114","UNII"
169,"EICOSYL POVIDONE","PT"
169,"E-Z PREP","SYN"
169,"E-Z PREP 220","SYN"
169,"E-Z SCRUB 201","SYN"
169,"E-Z SCRUB 241","SYN"
169,"FZ989GH94E","UNII"
169,"GANEX V-220","SYN"
169,"GANEX WP 660","SYN"
169,"GANEX WP-660","SYN"
169,"H7AGY1OJO8","UNII"
169,"K0KQV10C35","UNII"
169,"KOLLIDON 12","SYN"
169,"KOLLIDON 12PF","SYN"
169,"KOLLIDON 25","SYN"
169,"KOLLIDON 30","SYN"
169,"KOLLIDON 30 LP","SYN"
169,"KOLLIDON 90F","SYN"
169,"KOLLIDON CL","SYN"
169,"KOLLIDON CL-F","SYN"
169,"KOLLIDON CL-SF","SYN"
169,"KOLLIDON VA 64","SYN"
169,"N0SS3Q238D","UNII"
169,"PLASDONE C12","SYN"
169,"PLASDONE C-12","SYN"
169,"PLASDONE C17","SYN"
169,"PLASDONE C30","SYN"
169,"PLASDONE C-30","SYN"
169,"PLASDONE K12","SYN"
169,"PLASDONE K-12","SYN"
169,"PLASDONE K17","SYN"
169,"PLASDONE K-25","SYN"
169,"PLASDONE K29/32","SYN"
169,"PLASDONE K29-32","SYN"
169,"PLASDONE-S630","SYN"
169,"POLYPLASDONE ULTRA","SYN"
169,"POLYPLASDONE ULTRA-10","SYN"
169,"POLYPLASDONE XL","SYN"
169,"POLYPLASDONE XL-10","SYN"
169,"POLYVINYLPYROLIDONE K-90","SYN"
169,"POLYVINYLPYRROLIDONE K 30","SYN"
169,"POLYVINYLPYRROLIDONE K15","SYN"
169,"POLYVINYLPYRROLIDONE K-15","SYN"
169,"POLYVINYLPYRROLIDONE K-29/32","SYN"
169,"POLYVINYLPYRROLIDONE K30","SYN"
169,"POLYVINYLPYRROLIDONE/VINYL ACETATE COPOLYMER","SYN"
169,"POVIDONE","SYN"
169,"CROSPROVIDONE","NEW"
169,"POVIDONE IODINE","SYN"
169,"POVIDONE K12","PT"
169,"POVIDONE K15","PT"
169,"POVIDONE K-15","SYN"
169,"POVIDONE K17","PT"
169,"POVIDONE K-17","SYN"
169,"POVIDONE K25","PT"
169,"POVIDONE K26/28","SYN"
169,"POVIDONE K27","PT"
169,"POVIDONE K29/32","SYN"
169,"POVIDONE K29-32","SYN"
169,"POVIDONE K30","PT"
169,"POVIDONE K90","PT"
169,"POVIDONE K-90","SYN"
169,"POVIDONE K90F","SYN"
169,"POVIDONE KOLLIDON 90F","SYN"
169,"POVIDONE, UNSPECIFIED","PT"
169,"POVIDONE/VINYL ACETATE COPOLYMER","SYN"
169,"POVIDONE-IODINE","PT"
169,"POVIDONES","SYN"
169,"PVP","SYN"
169,"PVP K15","SYN"
169,"PVP K-15","SYN"
169,"PVP K17","SYN"
169,"PVP K30","SYN"
169,"PVP K-30","SYN"
169,"PVP K90F","SYN"
169,"PVP/VA COPOLYMER","SYN"
169,"PVP-IODINE","SYN"
169,"PVP-K 30","SYN"
169,"RDH86HJV5Z","UNII"
169,"TRIACONTANYL PVP","SYN"
169,"TRICONTANYL POVIDONE","PT"
169,"TRICONTANYL PVP","SYN"
169,"U725QWY32X","UNII"
169,"VP/VA COPOLYMER","SYN"
169,"XQQ9MKE2BJ","UNII"
169,"POVIDONE K30","NEW"
171,"09179OX7TB","UNII"
171,"0ZNO9PJJ9J","UNII"
171,"1,2-DIMYRISTOYL-RAC-GLYCERO-3-METHOXYPOLYETHYLENE GLYCOL 2000","PT"
171,"1,2-DIMYRISTOYL-SN-GLYCERO-3-CARBOXAMINOPROPYLPOLYETHYLENE GLYCOL 2000 METHYL ETHER","PT"
171,"1212Z7S33A","UNII"
171,"16P9295IIL","UNII"
171,"2126FD486L","UNII"
171,"23ZQ42JZZH","UNII"
171,"2T6YOF5WQT","UNII"
171,"30IQX730WE","UNII"
171,"3H4G04L531","UNII"
171,"3L6NN8ZZKU","UNII"
171,"3WJQ0SDW1A","UNII"
171,"4R4HFI6D95","UNII"
171,"4Y0E651N0F","UNII"
171,"5655G9Y8AQ","UNII"
171,"5IRA46LB71","UNII"
171,"5K3991GVWI","UNII"
171,"5WKN5KL2O8","UNII"
171,"6F36Q0I0AC","UNII"
171,"762O8IWA10","UNII"
171,"993L8OB0ER","UNII"
171,"9X2596CIE0","UNII"
171,"ACCONON CC-6","SYN"
171,"AEC METHOXY PEG-22/DODECYL GLYCOL COPOLYMER","SYN"
171,"AEC PEG-25 HYDROGENATED CASTOR OIL","SYN"
171,"ALC-0159","PT"
171,"ALKOX E-45G","SYN"
171,"ALKOX E-60G","SYN"
171,"ALKOX L-11","SYN"
171,"AQUALOSE L75","SYN"
171,"ARLACEL 165","SYN"
171,"ARLACEL 170","SYN"
171,"ARLATONE G","SYN"
171,"B697894SGQ","UNII"
171,"BOTANIMULSE 165","SYN"
171,"BOTANIPEG 400","SYN"
171,"BRIJ 58","SYN"
171,"BRIJ-58","SYN"
171,"CAPRYLOCAPROYL POLYOXYLGLYCERIDES 300","SYN"
171,"CAPRYLOCAPROYL POLYOXYLGLYCERIDES 6","PT"
171,"CARBOWAX 1000","SYN"
171,"CARBOWAX 1500","SYN"
171,"CARBOWAX 1540","SYN"
171,"CARBOWAX 3350","SYN"
171,"CARBOWAX 4000","SYN"
171,"CARBOWAX 6000","SYN"
171,"CARBOWAX 8000","SYN"
171,"CARBOWAX MPEG 550","SYN"
171,"CARBOWAX PEG 1000","SYN"
171,"CARBOWAX PEG 1450","SYN"
171,"CARBOWAX PEG 200","SYN"
171,"CARBOWAX PEG 300","SYN"
171,"CARBOWAX PEG 3350","SYN"
171,"CARBOWAX PEG 400","SYN"
171,"CARBOWAX PEG 4600","SYN"
171,"CARBOWAX PEG 600","SYN"
171,"CARBOWAX PEG 8000","SYN"
171,"CERAL 165","SYN"
171,"CETETH 20","SYN"
171,"CETETH-20","PT"
171,"CETOMACROGOL 1000","SYN"
171,"CETYL PEG/PPG-10/1 DIMETHICONE (HLB 2)","PT"
171,"CHEMAX HCO-25","SYN"
171,"CHEMONIC CCG-6 SURFACTANT","SYN"
171,"CRODURET 25","SYN"
171,"CROVOL A-70","SYN"
171,"CUSTOMULSE 165","SYN"
171,"CUSTOMULSE HCO-25","SYN"
171,"DMG-PEG 2000","SYN"
171,"DODECAETHYLENE GLYCOL","SYN"
171,"ECU18C66Q7","UNII"
171,"ELFACOS E 200","SYN"
171,"ETHOSPERSE CA-20","SYN"
171,"ETHOX HCO-25","SYN"
171,"ETHOX P-6000 DS","SYN"
171,"ETHYLENE GLYCOL AND VINYL ALCOHOL GRAFT COPOLYMER","SYN"
171,"ETHYLENE GLYCOL-VINYL ALCOHOL GRAFT COPOLYMER","SYN"
171,"F751QVS0SX","UNII"
171,"FORLAX","SYN"
171,"FVS1AZD90Y","UNII"
171,"G2M7P15E5P","UNII"
171,"G3MS6M810Y","UNII"
171,"G739VUB5KO","UNII"
171,"GLYCEROX 767","SYN"
171,"GLYCERYL STEARATE/PEG STEARATE","SYN"
171,"GLYCERYL STEARATE/PEG-100 STEARATE","PT"
171,"GO50W2HWO8","UNII"
171,"GOLYTELY","SYN"
171,"H57W405143","UNII"
171,"HAF0412YIT","UNII"
171,"HETOXIDE EG-400","SYN"
171,"HETOXIDE HC-25","SYN"
171,"HI-DRY","SYN"
171,"I835H2IHHX","UNII"
171,"JEECHEM 1450 NF","SYN"
171,"JEECHEM 300","SYN"
171,"JEECHEM 400","SYN"
171,"JEECHEM 600","SYN"
171,"JEECHEM CAH-25","SYN"
171,"KOLLICOAT IR","SYN"
171,"LANAETEX CO-25","SYN"
171,"LINOLEOYL MACROGOLGLYCERIDES","SYN"
171,"LINOLEOYL POLYOXYLGLYCERIDES","SYN"
171,"LIPO POLYGLYCOL 1000","SYN"
171,"LIPO POLYGLYCOL 1500","SYN"
171,"LIPO POLYGLYCOL 200","SYN"
171,"LIPO POLYGLYCOL 300","SYN"
171,"LIPO POLYGLYCOL 3350","SYN"
171,"LIPO POLYGLYCOL 400","SYN"
171,"LIPO POLYGLYCOL 600","SYN"
171,"LIPO POLYGLYCOL 8000","SYN"
171,"LIPOCOL C-20","SYN"
171,"LIPOMULSE 165","SYN"
171,"LIPOXOL 1000 MED","SYN"
171,"LIPOXOL 1500 MED","SYN"
171,"LIPOXOL 300 MED","SYN"
171,"LIPOXOL 3350 MED","SYN"
171,"LIPOXOL 400 MED","SYN"
171,"LIPOXOL 4000 MED","SYN"
171,"LIPOXOL 600 MED","SYN"
171,"LIQUI-E","SYN"
171,"LUMULSE HCO-25","SYN"
171,"LUMULSE PEG 1450","SYN"
171,"LUMULSE PEG 200","SYN"
171,"LUMULSE PEG 300","SYN"
171,"LUMULSE PEG 3350","SYN"
171,"LUMULSE PEG 400","SYN"
171,"LUMULSE PEG 8000","SYN"
171,"MACROGOL","SYN"
171,"MACROGOL 1000","SYN"
171,"MACROGOL 10000","SYN"
171,"MACROGOL 12000","SYN"
171,"MACROGOL 1450","SYN"
171,"MACROGOL 1500","SYN"
171,"MACROGOL 1540","SYN"
171,"MACROGOL 200","SYN"
171,"MACROGOL 2000","SYN"
171,"MACROGOL 20000","SYN"
171,"MACROGOL 2000000","SYN"
171,"MACROGOL 300","SYN"
171,"MACROGOL 3000","SYN"
171,"MACROGOL 3350","SYN"
171,"MACROGOL 3500","SYN"
171,"MACROGOL 35000","SYN"
171,"MACROGOL 400","SYN"
171,"MACROGOL 4000","SYN"
171,"MACROGOL 450","SYN"
171,"MACROGOL 4500","SYN"
171,"MACROGOL 600","SYN"
171,"MACROGOL 6000","SYN"
171,"MACROGOL 600000","SYN"
171,"MACROGOL 7000","SYN"
171,"MACROGOL 7000000","SYN"
171,"MACROGOL 800","SYN"
171,"MACROGOL 8000","SYN"
171,"MACROGOL 9000","SYN"
171,"MACROGOL 900000","SYN"
171,"macrogol/PEG 400","SYN"
171,"macrogol/PEG 4000","SYN"
171,"MACROGOLS","SYN"
171,"MACROGOLSTEARATE 5000","SYN"
171,"MACROGOLUM 20000","SYN"
171,"MEDIMIN A","SYN"
171,"MERPOXEN HRO 250","SYN"
171,"METHOXY PEG-10","PT"
171,"METHOXY PEG-12 RETINAMIDE","PT"
171,"METHOXY PEG-22/DODECYL GLYCOL COPOLYMER","PT"
171,"MIRALAX","SYN"
171,"MPEG 2000-DSPE","SYN"
171,"MPEG-10","SYN"
171,"MYRJ S100","SYN"
171,"N6UAH27EUV","UNII"
171,"NIKKOL BC-20","SYN"
171,"NL4J9F21N9","UNII"
171,"NONAETHYLENE GLYCOL","SYN"
171,"NORFOX E-600","SYN"
171,"O03S90U1F2","UNII"
171,"OCTAETHYLENE GLYCOL","SYN"
171,"OCTAETHYLENE GLYCOL LAURATE","SYN"
171,"OJ4Z5Z32L4","UNII"
171,"PALYNZIQ","SYN"
171,"PEG","SYN"
171,"PEG 100 STEARATE","SYN"
171,"PEG 1000","SYN"
171,"PEG 1000 CETYL ETHER","SYN"
171,"PEG 1000 MONOCETYL ETHER","SYN"
171,"PEG 10000","SYN"
171,"PEG 12000","SYN"
171,"PEG 1450","SYN"
171,"PEG 1500","SYN"
171,"PEG 1540","SYN"
171,"PEG 200","SYN"
171,"PEG 2000","SYN"
171,"PEG 300","SYN"
171,"PEG 3000","SYN"
171,"PEG 3350","SYN"
171,"PEG 3500","SYN"
171,"PEG 35000","SYN"
171,"PEG 400","SYN"
171,"PEG 4000","SYN"
171,"PEG 450","SYN"
171,"PEG 4500","SYN"
171,"PEG 600","SYN"
171,"PEG 6000","SYN"
171,"PEG 7000","SYN"
171,"PEG 800","SYN"
171,"PEG 8000","SYN"
171,"PEG 9000","SYN"
171,"PEG ALMOND GLYCERIDE","SYN"
171,"PEG PAL","SYN"
171,"PEG-10 METHYL ETHER","SYN"
171,"PEG-100","SYN"
171,"PEG-100 PALMITOSTEARATE","SYN"
171,"PEG-100 STEARATE","PT"
171,"PEG-12","SYN"
171,"PEG-120","SYN"
171,"PEG-135","SYN"
171,"PEG-14000","SYN"
171,"PEG-14M","SYN"
171,"PEG-150","SYN"
171,"PEG-150 DISTEARATE","PT"
171,"PEG-16","SYN"
171,"PEG-160M","SYN"
171,"PEG-180","SYN"
171,"PEG-20","SYN"
171,"PEG-20 CETYL ETHER","SYN"
171,"PEG-20 HEXADECYL ETHER","SYN"
171,"PEG-200","SYN"
171,"PEG-2000","SYN"
171,"PEG2000-DMG","SYN"
171,"PEG-20M","SYN"
171,"PEG-220","SYN"
171,"PEG-25 HYDROGENATED CASTOR OIL","PT"
171,"PEG-260","SYN"
171,"PEG-2M","SYN"
171,"PEG-30","SYN"
171,"PEG-32","SYN"
171,"PEG-33","SYN"
171,"PEG-3350","SYN"
171,"PEG-4","SYN"
171,"PEG-40","SYN"
171,"PEG-40 STEARATE","PT"
171,"PEG-400","SYN"
171,"PEG-45","SYN"
171,"PEG-450","SYN"
171,"PEG-45M","SYN"
171,"PEG-6","SYN"
171,"PEG-6 CAPRYLIC/CAPRIC GLYCERIDES","SYN"
171,"PEG-60","SYN"
171,"PEG-60 ALMOND GLYCERIDES","PT"
171,"PEG-7 LINOLEOYL GLYCERIDES","PT"
171,"PEG-70","SYN"
171,"PEG-75","SYN"
171,"PEG-75 LANOLIN","PT"
171,"PEG-8","SYN"
171,"PEG-8 LAURATE","PT"
171,"PEG-80","SYN"
171,"PEG-800","SYN"
171,"PEG-85","SYN"
171,"PEG-9","SYN"
171,"PEG-90","SYN"
171,"PEGNOL HC-25","SYN"
171,"PEGOSPERSE 400 ML","SYN"
171,"PEGVALIASE","PT"
171,"PEGVALIASE-PQPZ","SYN"
171,"PHENYLASE","SYN"
171,"PJH39UMU6H","UNII"
171,"PLURACARE E 1450 NF","SYN"
171,"PLURACARE E 1500","SYN"
171,"PLURACARE E 200","SYN"
171,"PLURACARE E 400","SYN"
171,"PLURACARE E 4000","SYN"
171,"PLURACARE E 600","SYN"
171,"POLYETHYLENE GLYCOL","SYN"
171,"POLYETHYLENE GLYCOL 1000","PT"
171,"POLYETHYLENE GLYCOL 1000 CETYL ETHER","SYN"
171,"POLYETHYLENE GLYCOL 10000","PT"
171,"POLYETHYLENE GLYCOL 100000","SYN"
171,"POLYETHYLENE GLYCOL 12000","PT"
171,"POLYETHYLENE GLYCOL 1450","PT"
171,"POLYETHYLENE GLYCOL 1500","SYN"
171,"POLYETHYLENE GLYCOL 1540","SYN"
171,"POLYETHYLENE GLYCOL 1600","PT"
171,"POLYETHYLENE GLYCOL 200","PT"
171,"POLYETHYLENE GLYCOL 2000","PT"
171,"POLYETHYLENE GLYCOL 20000","PT"
171,"POLYETHYLENE GLYCOL 2000000","SYN"
171,"POLYETHYLENE GLYCOL 300","PT"
171,"POLYETHYLENE GLYCOL 3000","PT"
171,"POLYETHYLENE GLYCOL 3000 ALMOND GLYCERIDES","SYN"
171,"POLYETHYLENE GLYCOL 300-1600","SYN"
171,"POLYETHYLENE GLYCOL 3350","PT"
171,"POLYETHYLENE GLYCOL 3400","SYN"
171,"POLYETHYLENE GLYCOL 3500","PT"
171,"POLYETHYLENE GLYCOL 35000","PT"
171,"POLYETHYLENE GLYCOL 400","PT"
171,"POLYETHYLENE GLYCOL 400 MONOLAURATE","SYN"
171,"POLYETHYLENE GLYCOL 4000","PT"
171,"POLYETHYLENE GLYCOL 450","PT"
171,"POLYETHYLENE GLYCOL 4500","PT"
171,"POLYETHYLENE GLYCOL 4600","SYN"
171,"POLYETHYLENE GLYCOL 500 MONOMETHYL ETHER","SYN"
171,"POLYETHYLENE GLYCOL 600","PT"
171,"POLYETHYLENE GLYCOL 6000","PT"
171,"POLYETHYLENE GLYCOL 6000 DISTEARATE","SYN"
171,"POLYETHYLENE GLYCOL 600000","SYN"
171,"POLYETHYLENE GLYCOL 600K","SYN"
171,"POLYETHYLENE GLYCOL 7000","PT"
171,"POLYETHYLENE GLYCOL 7000000","SYN"
171,"POLYETHYLENE GLYCOL 75","SYN"
171,"POLYETHYLENE GLYCOL 7500K","SYN"
171,"POLYETHYLENE GLYCOL 8","SYN"
171,"POLYETHYLENE GLYCOL 800","PT"
171,"POLYETHYLENE GLYCOL 8000","PT"
171,"POLYETHYLENE GLYCOL 9000","PT"
171,"POLYETHYLENE GLYCOL 900000","SYN"
171,"POLYETHYLENE GLYCOL, UNSPECIFIED","PT"
171,"POLYETHYLENE GLYCOLS","SYN"
171,"POLYETHYLENE OXIDE","SYN"
171,"POLYETHYLENE OXIDE 100000","PT"
171,"POLYETHYLENE OXIDE 100K","SYN"
171,"POLYETHYLENE OXIDE 2000000","PT"
171,"POLYETHYLENE OXIDE 2000K","SYN"
171,"POLYETHYLENE OXIDE 600000","PT"
171,"POLYETHYLENE OXIDE 7000000","PT"
171,"POLYETHYLENE OXIDE 7000K","SYN"
171,"POLYETHYLENE OXIDE 900000","PT"
171,"POLYETHYLENE OXIDE 900K","SYN"
171,"POLYETHYLENE OXIDES","SYN"
171,"POLYGLYKOL 1000","SYN"
171,"POLYGLYKOL 10000","SYN"
171,"POLYGLYKOL 1500","SYN"
171,"POLYGLYKOL 200","SYN"
171,"POLYGLYKOL 2000","SYN"
171,"POLYGLYKOL 20000","SYN"
171,"POLYGLYKOL 20000 P","SYN"
171,"POLYGLYKOL 20000 S","SYN"
171,"POLYGLYKOL 300","SYN"
171,"POLYGLYKOL 3000","SYN"
171,"POLYGLYKOL 3350","SYN"
171,"POLYGLYKOL 35000","SYN"
171,"POLYGLYKOL 400","SYN"
171,"POLYGLYKOL 4000","SYN"
171,"POLYGLYKOL 600","SYN"
171,"POLYGLYKOL 800","SYN"
171,"POLYGLYKOL 8000","SYN"
171,"POLYOX WSR N-10","SYN"
171,"POLYOX WSR N-60K","SYN"
171,"POLYOX WSR-1105","SYN"
171,"POLYOX WSR-205","SYN"
171,"POLYOX WSR-303","SYN"
171,"POLYOXYETHYLENE","SYN"
171,"POLYOXYETHYLENE 100 STEARATE","SYN"
171,"POLYOXYETHYLENE 1500","SYN"
171,"POLYOXYETHYLENE 20 CETYL ETHER","SYN"
171,"POLYOXYETHYLENE 75 LANOLIN","SYN"
171,"POLYOXYL 100 STEARATE","SYN"
171,"POLYOXYL 150 DISTEARATE","SYN"
171,"POLYOXYL 20 CETYL ETHER","SYN"
171,"POLYOXYL 25 HYDROGENATED CASTOR OIL","SYN"
171,"POLYOXYL 40 MONOSTEARATE","SYN"
171,"POLYOXYL 75 LANOLIN","SYN"
171,"POLYOXYL 8 LAURATE","SYN"
171,"POLYOXYL-20 CETYL ETHER","SYN"
171,"POLYVINYL ALCOHOL GRAFT POLYETHYLENE GLYCOL COPOLYMER (3:1; 45000 MW)","PT"
171,"PROTACHEM 1450 NF","SYN"
171,"PROTACHEM 400","SYN"
171,"PROTACHEM 75","SYN"
171,"PROTACHEM GMS-165","SYN"
171,"PROTACHEM HCO 25","SYN"
171,"PROTACHEM HCO-25","SYN"
171,"Q0JET65GEL","UNII"
171,"Q662QK8M3B","UNII"
171,"R95B8J264J","UNII"
171,"RD25J5V947","UNII"
171,"RITA PEO-27","SYN"
171,"RITAPRO 165","SYN"
171,"SA1B764746","UNII"
171,"SABODERM CC","SYN"
171,"SABOPEG 1000","SYN"
171,"SABOPEG 1500","SYN"
171,"SABOPEG 200","SYN"
171,"SABOPEG 300","SYN"
171,"SABOPEG 400","SYN"
171,"SABOPEG 4000","SYN"
171,"SABOPEG 600","SYN"
171,"SIMULSOL 1292","SYN"
171,"SIMULSOL 165","SYN"
171,"SIMULSOL 58","SYN"
171,"SM3330P","SYN"
171,"SODIUM MPEG 2000 L-DSPE","SYN"
171,"SODIUM N-(CARBONYL-METHOXYPOLYETHYLENE GLYCOL 2000)-1,2-DISTEAROYL-SN-GLYCERO-3-PHOSPHOETHANOLAMINE","PT"
171,"SOFTIGEN 767","SYN"
171,"STEROL CC 595","SYN"
171,"SUNBRIGHT GM-020CE","SYN"
171,"SYMPATENS-O/120 G","SYN"
171,"SYMPATENS-PEG/400","SYN"
171,"SYMPATENS-PEG/4000 G","SYN"
171,"SYMPATENS-TRH/250","SYN"
171,"TEG","SYN"
171,"TEGO CARE 165","SYN"
171,"TEGOSOFT GMC 6","SYN"
171,"TETRAETHYLENE GLYCOL","SYN"
171,"TETRAGLYCOL","SYN"
171,"TOCOFERSOLAN","SYN"
171,"TOCOPHERSOLAN","SYN"
171,"TOHO PEG NO. 1000","SYN"
171,"TOHO PEG NO. 1540","SYN"
171,"TOHO PEG NO. 200","SYN"
171,"TOHO PEG NO. 300","SYN"
171,"TOHO PEG NO. 400","SYN"
171,"TOHO PEG NO. 4000","SYN"
171,"TOHO PEG NO. 600","SYN"
171,"TVH7653921","UNII"
171,"U076Q6Q621","UNII"
171,"UCARFLOC POLYMER 304","SYN"
171,"UH6KR4953D","UNII"
171,"UNIPEG 6000X","SYN"
171,"UNIPEG-1000 X","SYN"
171,"UNIPEG-1540 X","SYN"
171,"UNIPEG-200 X","SYN"
171,"UNIPEG-400 ML","SYN"
171,"UNIPEG-400 X","SYN"
171,"UNIPEG-4000 X","SYN"
171,"UNIPEG-600","SYN"
171,"UNIPEG-6000 DS","SYN"
171,"UNITOLATE 165-C","SYN"
171,"UPIWAX 1000","SYN"
171,"UPIWAX 200","SYN"
171,"UPIWAX 20000","SYN"
171,"UPIWAX 300","SYN"
171,"UPIWAX 3350","SYN"
171,"UPIWAX 400","SYN"
171,"UPIWAX 600","SYN"
171,"UPIWAX 8000","SYN"
171,"UQE3488NAI","UNII"
171,"V146K8QJ07","UNII"
171,"V2W71V8T0X","UNII"
171,"V46Y6OJ5QB","UNII"
171,"VEDROP","SYN"
171,"VINYL ALCOHOL-OXIRANE GRAFT COPOLYMER","SYN"
171,"VITAMIN E POLYETHYLENE GLYCOL 1000 SUCCINATE","SYN"
171,"VITAMIN E POLYETHYLENE GLYCOL SUCCINATE","PT"
171,"VM53EE110J","UNII"
171,"YD01N1999R","UNII"
172,"1UK146T40N","UNII"
172,"2BPO13Z1TN","UNII"
172,"2ZN3FO349A","UNII"
172,"66J7636Z2I","UNII"
172,"A236A06Y32","UNII"
172,"AE-PAPAYA","SYN"
172,"ALLERGENIC EXTRACT- PAPAYA CARICA PAPAYA","SYN"
172,"AZ5XLY17KM","UNII"
172,"CARICA BOURGEAEI FRUIT JUICE","SYN"
172,"CARICA BOURGEAEI LEAF","SYN"
172,"CARICA BOURGEAEI SEED","SYN"
172,"CARICA BOURGEAEI SEED OIL","SYN"
172,"CARICA BOURGEAEI WHOLE","SYN"
172,"CARICA CITRIFORMIS FRUIT JUICE","SYN"
172,"CARICA CITRIFORMIS LEAF","SYN"
172,"CARICA CITRIFORMIS SEED","SYN"
172,"CARICA CITRIFORMIS SEED OIL","SYN"
172,"CARICA CITRIFORMIS WHOLE","SYN"
172,"CARICA CUBENSIS FRUIT JUICE","SYN"
172,"CARICA CUBENSIS LEAF","SYN"
172,"CARICA CUBENSIS SEED","SYN"
172,"CARICA CUBENSIS SEED OIL","SYN"
172,"CARICA CUBENSIS WHOLE","SYN"
172,"CARICA HERMAPHRODITA FRUIT JUICE","SYN"
172,"CARICA HERMAPHRODITA LEAF","SYN"
172,"CARICA HERMAPHRODITA SEED","SYN"
172,"CARICA HERMAPHRODITA SEED OIL","SYN"
172,"CARICA HERMAPHRODITA WHOLE","SYN"
172,"CARICA JAMAICENSIS FRUIT JUICE","SYN"
172,"CARICA JAMAICENSIS LEAF","SYN"
172,"CARICA JAMAICENSIS SEED","SYN"
172,"CARICA JAMAICENSIS SEED OIL","SYN"
172,"CARICA JAMAICENSIS WHOLE","SYN"
172,"CARICA JIMENEZII FRUIT JUICE","SYN"
172,"CARICA JIMENEZII LEAF","SYN"
172,"CARICA JIMENEZII SEED","SYN"
172,"CARICA JIMENEZII SEED OIL","SYN"
172,"CARICA JIMENEZII WHOLE","SYN"
172,"CARICA MAMAYA FRUIT JUICE","SYN"
172,"CARICA MAMAYA LEAF","SYN"
172,"CARICA MAMAYA SEED","SYN"
172,"CARICA MAMAYA SEED OIL","SYN"
172,"CARICA MAMAYA WHOLE","SYN"
172,"CARICA PAPAYA FRUIT","SYN"
172,"CARICA PAPAYA FRUIT JUICE","SYN"
172,"CARICA PAPAYA FRUIT POWDER","SYN"
172,"CARICA PAPAYA JUICE","SYN"
172,"CARICA PAPAYA L.","SYN"
172,"CARICA PAPAYA LEAF","PT"
172,"CARICA PAPAYA LEAF EXTRACT","SYN"
172,"CARICA PAPAYA PREPARATION","SYN"
172,"CARICA PAPAYA SEED","SYN"
172,"CARICA PAPAYA SEED OIL","SYN"
