"NDC11","HICSEQNO","ReportedInactiveID","Note"
"00009307323","",0,"No Inactive Ingredients Reported"
"00009311601","002468",39,""
"00009316901","001539",22,""
"00009316906","001539",22,""
"00009332901","003203",33,""
"00009335901","",0,"No Inactive Ingredients Reported"
"00009344801","001900",163,""
"00009344801","002468",39,""
"00009344801","003192",10,""
"00009344801","007543",51,""
"00009344901","002432",24,""
"00009344901","010143",16,""
"00009344903","002432",24,""
"00009344903","010143",16,""
"00009347501","",0,"No Inactive Ingredients Reported"
"00009347503","",0,"No Inactive Ingredients Reported"
"00009370105","002332",46,""
"00009370105","002432",24,""
"00009370105","003192",10,""
"00009370105","018822",170,""
"00009370108","002332",46,""
"00009370108","002432",24,""
"00009370108","003192",10,""
"00009370108","018822",170,""
"00009379401","000756",42,""
"00009379422","000756",42,""
"00009407303","003192",10,""
"00009407303","003785",19,""
"00009407304","003192",10,""
"00009407304","003785",19,""
"00009454102","",0,"No Inactive Ingredients Reported"
"00009454402","",0,"No Inactive Ingredients Reported"
"00009470913","002537",169,""
"00009470913","002551",168,""
"00009470913","003203",33,""
"00009499201","002332",46,""
"00009499202","002332",46,""
"00009509101","018822",170,""
"00009509301","018822",170,""
"00009509505","003192",10,""
"00009509505","003785",19,""
"00009509506","003192",10,""
"00009509506","003785",19,""
"00009513601","002272",28,""
"00009513601","002332",46,""
"00009513601","002598",83,""
"00009513601","002605",6,""
"00009513604","002272",28,""
"00009513604","002332",46,""
"00009513604","002598",83,""
"00009513604","002605",6,""
"00009513701","002332",46,""
"00009513704","002332",46,""
"00009513802","",0,"No Inactive Ingredients Reported"
"00009513803","",0,"No Inactive Ingredients Reported"
"00009514001","002332",46,""
"00009514004","002332",46,""
"00009517502","002272",28,""
"00009517702","002272",28,""
"00009517902","002272",28,""
"00009518101","002332",46,""
"00009518101","002432",24,""
"00009518101","003192",10,""
"00009518101","018822",170,""
"00009518110","002332",46,""
"00009518110","002432",24,""
"00009518110","003192",10,""
"00009518110","018822",170,""
"00009518201","002332",46,""
"00009518201","002432",24,""
"00009518201","003192",10,""
"00009518201","018822",170,""
"00009518211","002332",46,""
"00009518211","002432",24,""
"00009518211","003192",10,""
"00009518211","018822",170,""
"00009519001","002530",31,""
"00009519001","002549",98,""
"00009519001","002598",83,""
"00009519001","010138",14,""
"00009519002","002530",31,""
"00009519002","002549",98,""
"00009519002","002598",83,""
"00009519002","010138",14,""
"00009519003","002530",31,""
"00009519003","002549",98,""
"00009519003","002598",83,""
"00009519003","010138",14,""
"00009519101","002530",31,""
"00009519101","002549",98,""
"00009519101","002598",83,""
"00009519101","010138",14,""
"00009519102","002530",31,""
"00009519102","002549",98,""
"00009519102","002598",83,""
"00009519102","010138",14,""
"00009519103","002530",31,""
"00009519103","002549",98,""
"00009519103","002598",83,""
"00009519103","010138",14,""
"00009520104","002272",28,""
"00009537604","002272",28,""
"00009540001","001991",159,""
"00009540101","002551",168,""
"00009540101","003203",33,""
"00009540101","003785",19,""
"00009716601","002272",28,""
"00009716630","002272",28,""
"00009716801","002272",28,""
"00009716830","002272",28,""
"00009718801","002272",28,""
"00009718830","002272",28,""
"00009719901","002272",28,""
"00009719930","002272",28,""
"00009720001","002272",28,""
"00009720030","002272",28,""
"00009722401","",0,"No Inactive Ingredients Reported"
"00009722402","",0,"No Inactive Ingredients Reported"
"00009737611","002551",168,""
"00009737611","003203",33,""
"00009752903","002599",92,""
"00009752904","002599",92,""
"00009752905","002599",92,""
"00009766304","002272",28,""
"00009766304","002537",169,""
"00009766304","002598",83,""
"00009766304","003203",33,""
"00009766304","007230",27,""
"00009766701","",0,"No Inactive Ingredients Reported"
"00009768601","002332",46,""
"00009768601","002432",24,""
"00009768601","003192",10,""
"00009768601","018822",170,""
"00009768604","002332",46,""
"00009768604","002432",24,""
"00009768604","003192",10,""
"00009768604","018822",170,""
"00009780701","002332",46,""
"00009780702","002332",46,""
"00013010110","002537",169,""
"00013010130","002537",169,""
"00013010250","002537",169,""
"00013010260","002537",169,""
"00013013202","002549",98,""
"00013104201","",0,"No Inactive Ingredients Reported"
"00013111401","",0,"No Inactive Ingredients Reported"
"00013111415","",0,"No Inactive Ingredients Reported"
"00013111420","",0,"No Inactive Ingredients Reported"
"00013111421","",0,"No Inactive Ingredients Reported"
"00013215036","",0,"No Inactive Ingredients Reported"
"00013257691","",0,"No Inactive Ingredients Reported"
"00013258691","",0,"No Inactive Ingredients Reported"
"00013259691","",0,"No Inactive Ingredients Reported"
"00013262681","002272",28,""
"00013262681","003199",66,""
"00013262681","018822",170,""
"00013264681","002272",28,""
"00013264681","003199",66,""
"00013264681","018822",170,""
"00013264902","002272",28,""
"00013264902","018822",170,""
"00013265002","002272",28,""
"00013265002","018822",170,""
"00013265102","002272",28,""
"00013265102","018822",170,""
"00013265202","002272",28,""
"00013265202","018822",170,""
"00013265302","002272",28,""
"00013265302","018822",170,""
"00013265402","002272",28,""
"00013265402","018822",170,""
"00013265502","002272",28,""
"00013265502","018822",170,""
"00013265602","002272",28,""
"00013265602","018822",170,""
"00013265702","002272",28,""
"00013265702","018822",170,""
"00013265802","002272",28,""
"00013265802","018822",170,""
"00013530117","",0,"No Inactive Ingredients Reported"
"00013830304","003141",8,""
"00019086250","003785",19,""
"00019095305","003785",19,""
"00019095323","003785",19,""
"00019095350","003785",19,""
"00019118827","018822",170,""
"00019118881","018822",170,""
"00019132300","003785",19,""
"00019132302","003785",19,""
"00019132304","003785",19,""
"00019132306","003785",19,""
"00019132311","003785",19,""
"00019132316","003785",19,""
"00019132321","003785",19,""
"00019132327","003785",19,""
"00019132352","003785",19,""
"00019132361","003785",19,""
"00019132370","003785",19,""
"00019132378","003785",19,""
"00019132385","003785",19,""
"00019132387","003785",19,""
"00019132390","003785",19,""
"00019132395","003785",19,""
"00019133206","003785",19,""
"00019133211","003785",19,""
"00019133216","003785",19,""
"00019133221","003785",19,""
"00019133261","003785",19,""
"00019133275","003785",19,""
"00019133290","003785",19,""
"00019133300","003785",19,""
"00019133306","003785",19,""
"00019133311","003785",19,""
"00019133316","003785",19,""
"00019133321","003785",19,""
"00019133351","003785",19,""
"00019133352","003785",19,""
"00019133378","003785",19,""
"00019133387","003785",19,""
"00019133390","003785",19,""
"00019133395","003785",19,""
"00019481604","002332",46,""
"00019481604","002600",40,""
"00019481604","003785",19,""
"00023004203","003192",10,""
"00023004203","003785",19,""
"00023004210","003192",10,""
"00023004210","003785",19,""
"00023114501","",0,"No Inactive Ingredients Reported"
"00023114502","",0,"No Inactive Ingredients Reported"
"00023218105","003141",8,""
"00023218105","003785",19,""
"00023334807","",0,"No Inactive Ingredients Reported"
"00023350731","002332",46,""
"00023361525","003141",8,""
"00023361525","003785",19,""
"00023361605","003141",8,""
"00023361670","003141",8,""
"00023367060","003203",33,""
"00023367090","003203",33,""
"00023391950","",0,"No Inactive Ingredients Reported"
"00023392102","",0,"No Inactive Ingredients Reported"
"00023392103","",0,"No Inactive Ingredients Reported"
"00023429105","003141",8,""
"00023429105","003785",19,""
"00023429110","003141",8,""
"00023429110","003785",19,""
"00023451530","000750",48,""
"00023485745","003203",33,""
"00023520660","003203",33,""
"00023520690","003203",33,""
"00023530105","002551",168,""
"00023577330","",0,"No Inactive Ingredients Reported"
"00023585318","002432",24,""
"00023585318","002537",169,""
"00023585801","",0,"No Inactive Ingredients Reported"
"00023586110","002464",65,""
"00023586111","002464",65,""
"00023586228","001539",22,""
"00023586228","002475",41,""
"00023586228","002549",98,""
"00023586228","002599",92,""
"00023586228","010138",14,""
"00023586228","010141",15,""
"00023586228","013405",52,""
"00023586230","001539",22,""
"00023586230","002475",41,""
"00023586230","002549",98,""
"00023586230","002599",92,""
"00023586230","010138",14,""
"00023586230","010141",15,""
"00023586230","013405",52,""
"00023590118","002432",24,""
"00023590118","002537",169,""
"00023599060","002464",65,""
"00023599060","003245",70,""
"00023599230","002464",65,""
"00023599230","003245",70,""
"00023603003","002272",28,""
"00023603003","002432",24,""
"00023603003","002537",169,""
"00023603003","010138",14,""
"00023603003","010143",16,""
"00023603003","017614",158,""
"00023608210","",0,"No Inactive Ingredients Reported"
"00023611803","000750",48,""
"00023611803","002464",65,""
"00023614230","002272",28,""
"00023614230","002549",98,""
"00023614230","010138",14,""
"00023614730","002272",28,""
"00023614730","002549",98,""
"00023614730","010138",14,""
"00023615004","001900",163,""
"00023615108","001900",163,""
"00023615308","003245",70,""
"00023649802","002272",28,""
"00023649802","002537",169,""
"00023649810","002272",28,""
"00023649810","002537",169,""
"00023650102","002272",28,""
"00023650102","002537",169,""
"00023650110","002272",28,""
"00023650110","002537",169,""
"00023650116","002272",28,""
"00023650116","002537",169,""
"00023663010","002332",46,""
"00023663401","002332",46,""
"00023663410","002332",46,""
"00023695210","",0,"No Inactive Ingredients Reported"
"00023695430","",0,"No Inactive Ingredients Reported"
"00023715160","",0,"No Inactive Ingredients Reported"
"00023782410","003141",8,""
"00023833503","003192",10,""
"00023833503","003785",19,""
"00023833510","003192",10,""
"00023833510","003785",19,""
"00023884205","003141",8,""
"00023884205","003785",19,""
"00023916330","002551",168,""
"00023916360","002551",168,""
"00023917705","",0,"No Inactive Ingredients Reported"
"00023917710","",0,"No Inactive Ingredients Reported"
"00023917715","",0,"No Inactive Ingredients Reported"
"00023921105","003141",8,""
"00023921110","003141",8,""
"00023921115","003141",8,""
"00023923201","",0,"No Inactive Ingredients Reported"
"00023927705","003141",8,""
"00023927705","003785",19,""
"00023932105","",0,"No Inactive Ingredients Reported"
"00023932110","",0,"No Inactive Ingredients Reported"
"00023932115","",0,"No Inactive Ingredients Reported"
"00023963704","003245",70,""
"00023963708","003245",70,""
"00023965201","",0,"No Inactive Ingredients Reported"
"00024065401","002551",168,""
"00024065401","002598",83,""
"00024065601","002551",168,""
"00024065601","002598",83,""
"00024117190","002272",28,""
"00024117190","002432",24,""
"00024117190","009290",13,""
"00024159601","002432",24,""
"00024279201","003192",10,""
"00024279210","003192",10,""
"00024279401","003192",10,""
"00024279410","003192",10,""
"00024414206","002432",24,""
"00024414206","002537",169,""
"00024414260","002432",24,""
"00024414260","002537",169,""
"00024515010","002272",28,""
"00024515175","002272",28,""
"00024540131","002432",24,""
"00024540131","010141",15,""
"00024542131","002432",24,""
"00024550131","002432",24,""
"00024552131","002432",24,""
"00024552131","010138",14,""
"00024576105","003199",66,""
"00024576105","018822",170,""
"00024582201","018822",170,""
"00024582315","002551",168,""
"00024582315","018822",170,""
"00024582411","001539",22,""
"00024582411","002551",168,""
"00024582411","018822",170,""
"00024583701","002549",98,""
"00024583701","010138",14,""
"00024584001","002332",46,""
"00024584001","002551",168,""
"00024584001","002598",83,""
"00024584101","002332",46,""
"00024584101","002551",168,""
"00024584101","002598",83,""
"00024585090","002432",24,""
"00024585130","002432",24,""
"00024585230","002432",24,""
"00024585530","002432",24,""
"00024585630","002432",24,""
"00024586001","",0,"No Inactive Ingredients Reported"
"00024586201","",0,"No Inactive Ingredients Reported"
"00024586900","003199",66,""
"00024586900","018822",170,""
"00024586901","003199",66,""
"00024586901","018822",170,""
"00024586903","003199",66,""
"00024586903","018822",170,""
"00024587100","003199",66,""
"00024587100","018822",170,""
"00024587101","003199",66,""
"00024587101","018822",170,""
"00024587102","003199",66,""
"00024587102","018822",170,""
"00024590801","002551",168,""
"00024590801","002598",83,""
"00024591001","002551",168,""
"00024591001","002598",83,""
"00024591100","000756",42,""
"00024591100","002551",168,""
"00024591100","002598",83,""
"00024591102","000756",42,""
"00024591102","002551",168,""
"00024591102","002598",83,""
"00024591400","000756",42,""
"00024591400","002551",168,""
"00024591400","002598",83,""
"00024591401","000756",42,""
"00024591401","002551",168,""
"00024591401","002598",83,""
"00024591402","000756",42,""
"00024591402","002551",168,""
"00024591402","002598",83,""
"00024591500","000756",42,""
"00024591500","002551",168,""
"00024591500","002598",83,""
"00024591501","000756",42,""
"00024591501","002551",168,""
"00024591501","002598",83,""
"00024591502","000756",42,""
"00024591502","002551",168,""
"00024591502","002598",83,""
"00024591520","000756",42,""
"00024591520","002551",168,""
"00024591520","002598",83,""
"00024591800","000756",42,""
"00024591800","002551",168,""
"00024591800","002598",83,""
"00024591801","000756",42,""
"00024591801","002551",168,""
"00024591801","002598",83,""
"00024591802","000756",42,""
"00024591802","002551",168,""
